date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2015-10-30,12,5,0.0,8.7,3,3,79,08:49 PM,10:40 AM,07:21 AM,05:48 PM,5,7,9,7,20,21,75,0.0,1019,12,10,240,13
2015-10-31,11,8,0.0,3.8,2,2,75,09:45 PM,11:38 AM,07:22 AM,05:47 PM,7,6,9,6,37,86,84,10.4,1011,11,9,187,26
2015-11-01,16,8,0.0,8.7,4,4,59,10:43 PM,12:27 PM,07:23 AM,05:45 PM,7,10,12,10,35,2,73,0.0,1012,16,10,240,21
2015-11-02,19,11,0.0,8.7,4,4,52,11:42 PM,01:11 PM,07:24 AM,05:44 PM,5,13,14,13,43,6,56,0.0,1015,19,10,202,22
2015-11-03,18,11,0.0,8.7,4,4,44,No moonrise,01:49 PM,07:25 AM,05:43 PM,8,14,15,14,28,2,66,0.0,1019,18,10,186,14
2015-11-04,19,11,0.0,8.7,5,5,37,12:39 AM,02:22 PM,07:27 AM,05:42 PM,12,15,15,15,32,2,79,0.0,1019,19,10,191,16
2015-11-05,19,15,0.0,8.7,5,5,29,01:37 AM,02:53 PM,07:28 AM,05:41 PM,14,17,17,17,44,50,83,0.0,1014,19,9,194,24
2015-11-06,17,8,0.0,8.7,4,4,22,02:34 AM,03:22 PM,07:29 AM,05:39 PM,7,9,11,9,37,40,74,3.9,1014,17,10,268,26
2015-11-07,11,5,0.0,8.7,3,3,14,03:30 AM,03:50 PM,07:30 AM,05:38 PM,0,5,8,5,29,5,58,0.1,1026,11,10,289,19
2015-11-08,11,4,0.0,8.7,3,3,6,04:26 AM,04:18 PM,07:32 AM,05:37 PM,-1,7,8,7,15,0,51,0.0,1029,11,10,231,10
2015-11-09,11,5,0.0,8.7,3,3,0,05:23 AM,04:48 PM,07:33 AM,05:36 PM,2,8,9,8,15,3,61,0.0,1024,11,10,131,9
2015-11-10,12,6,0.0,8.7,3,3,0,06:20 AM,05:20 PM,07:34 AM,05:35 PM,2,9,10,9,11,8,59,0.0,1019,12,10,221,6
2015-11-11,16,8,0.0,8.7,4,4,0,07:18 AM,05:55 PM,07:35 AM,05:34 PM,5,10,12,10,46,37,61,4.7,1009,16,10,169,27
2015-11-12,12,7,0.0,3.7,2,2,1,08:15 AM,06:34 PM,07:37 AM,05:33 PM,4,4,8,4,62,54,73,0.2,1000,12,10,248,44
2015-11-13,7,3,0.0,8.7,3,3,8,09:12 AM,07:18 PM,07:38 AM,05:32 PM,-1,0,5,0,47,17,62,0.0,1017,7,10,291,35
2015-11-14,12,1,0.0,8.7,3,3,16,10:06 AM,08:07 PM,07:39 AM,05:31 PM,-1,4,7,4,33,2,57,0.0,1024,12,10,220,20
2015-11-15,15,8,0.0,8.7,4,4,24,10:57 AM,09:02 PM,07:40 AM,05:30 PM,4,9,11,9,42,2,61,0.0,1023,15,10,217,22
2015-11-16,13,9,0.0,7.0,4,4,31,11:45 AM,10:01 PM,07:41 AM,05:29 PM,5,8,11,8,36,64,66,0.0,1021,13,10,171,22
2015-11-17,14,9,0.0,5.4,4,4,39,12:28 PM,11:04 PM,07:43 AM,05:29 PM,8,9,12,9,51,81,81,5.1,1013,14,9,144,31
2015-11-18,16,11,0.0,7.0,3,3,46,01:08 PM,No moonset,07:44 AM,05:28 PM,10,12,14,12,65,70,79,1.9,1001,16,10,180,37
2015-11-19,9,4,0.0,8.7,3,3,54,01:46 PM,12:09 AM,07:45 AM,05:27 PM,-2,1,6,1,51,13,59,0.0,1013,9,10,246,37
2015-11-20,6,1,1.3,7.0,2,2,61,02:21 PM,01:17 AM,07:46 AM,05:26 PM,-9,-1,4,-1,30,40,42,1.5,1024,6,9,242,20
2015-11-21,3,-4,3.0,3.7,1,1,69,02:57 PM,02:26 AM,07:47 AM,05:26 PM,-1,-5,1,-5,34,85,85,8.5,1019,3,7,169,25
2015-11-22,-3,-10,0.0,7.0,2,2,76,03:34 PM,03:38 AM,07:49 AM,05:25 PM,-9,-13,-6,-13,34,34,77,0.0,1023,-3,10,236,20
2015-11-23,2,-2,0.0,8.7,2,2,84,04:12 PM,04:50 AM,07:50 AM,05:24 PM,-2,-5,0,-5,34,53,86,0.1,1018,2,9,238,22
2015-11-24,4,-2,0.0,5.3,2,2,91,04:54 PM,06:02 AM,07:51 AM,05:24 PM,0,-1,2,-1,23,53,88,0.0,1026,4,10,212,13
2015-11-25,9,5,0.0,8.7,3,3,99,05:41 PM,07:13 AM,07:52 AM,05:23 PM,4,3,7,3,52,33,81,0.1,1024,9,10,176,27
2015-11-26,13,10,0.0,3.6,3,3,100,06:32 PM,08:20 AM,07:53 AM,05:23 PM,10,9,12,9,54,100,91,3.1,1023,13,9,193,29
2015-11-27,13,4,0.0,3.6,2,2,86,07:28 PM,09:22 AM,07:54 AM,05:22 PM,4,2,6,2,46,100,86,15.4,1027,13,8,73,32
2015-11-28,4,2,0.0,7.0,2,2,78,08:26 PM,10:16 AM,07:55 AM,05:22 PM,-1,-1,3,-1,27,55,72,0.0,1029,4,10,27,20
2015-11-29,5,1,0.0,8.7,2,2,71,09:27 PM,11:05 AM,07:56 AM,05:21 PM,-4,0,3,0,22,20,60,0.0,1028,5,10,46,15
2015-11-30,7,3,0.0,8.7,3,3,63,10:26 PM,11:46 AM,07:57 AM,05:21 PM,-0,1,5,1,32,53,67,1.7,1020,7,10,98,22
2015-12-01,7,5,0.0,8.7,3,3,61,11:26 PM,12:22 PM,07:58 AM,05:21 PM,2,2,6,2,30,54,76,0.3,1011,7,9,202,21
2015-12-02,4,1,1.2,3.6,1,1,54,No moonrise,12:54 PM,07:59 AM,05:21 PM,-1,-2,2,-2,25,88,81,1.7,1010,4,9,265,18
2015-12-03,1,0,0.0,5.2,1,1,46,12:23 AM,01:25 PM,08:00 AM,05:20 PM,-1,-4,1,-4,30,55,90,0.0,1024,1,10,291,20
2015-12-04,6,0,0.0,8.7,2,2,39,01:21 AM,01:53 PM,08:01 AM,05:20 PM,0,-1,3,-1,27,3,85,0.0,1034,6,10,226,16
2015-12-05,5,-1,0.0,8.7,2,2,32,02:17 AM,02:21 PM,08:02 AM,05:20 PM,-4,-2,2,-2,27,12,63,0.0,1036,5,10,182,17
2015-12-06,7,1,0.0,8.7,2,2,25,03:14 AM,02:50 PM,08:03 AM,05:20 PM,1,2,4,2,22,42,78,0.0,1027,7,10,203,13
2015-12-07,5,1,0.0,6.9,2,2,17,04:10 AM,03:21 PM,08:04 AM,05:20 PM,1,1,3,1,17,42,86,0.0,1023,5,10,201,11
2015-12-08,8,3,0.0,3.4,2,2,10,05:08 AM,03:54 PM,08:05 AM,05:20 PM,4,2,6,2,31,84,90,0.1,1014,8,10,183,20
2015-12-09,10,7,0.0,8.7,3,3,3,06:06 AM,04:31 PM,08:06 AM,05:20 PM,6,5,8,5,30,38,85,0.1,1007,10,10,224,18
2015-12-10,13,6,0.0,6.9,3,3,0,07:03 AM,05:14 PM,08:07 AM,05:20 PM,5,6,9,6,56,33,76,0.0,1003,13,10,207,31
2015-12-11,10,6,0.0,3.4,3,3,0,08:00 AM,06:02 PM,08:08 AM,05:20 PM,3,6,8,6,30,59,68,0.2,1008,10,9,190,16
2015-12-12,12,10,0.0,3.4,3,3,4,08:53 AM,06:55 PM,08:09 AM,05:20 PM,11,10,11,10,19,99,96,0.8,1013,12,4,175,9
2015-12-13,14,13,0.0,3.4,3,3,12,09:44 AM,07:54 PM,08:09 AM,05:20 PM,13,12,14,12,51,94,95,10.0,1009,14,9,177,25
2015-12-14,15,7,0.0,3.4,3,3,19,10:29 AM,08:56 PM,08:10 AM,05:20 PM,8,8,11,8,53,89,81,4.3,994,15,8,201,31
2015-12-15,6,5,0.0,5.2,3,3,26,11:11 AM,10:02 PM,08:11 AM,05:21 PM,2,2,5,2,21,54,79,0.0,1011,6,10,196,15
2015-12-16,9,3,0.0,5.2,2,2,33,11:49 AM,11:09 PM,08:12 AM,05:21 PM,4,2,6,2,41,45,86,1.1,1006,9,10,188,28
2015-12-17,2,-1,0.0,8.7,2,2,41,12:24 PM,No moonset,08:12 AM,05:21 PM,-5,-5,1,-5,31,32,68,0.0,1012,2,10,272,24
2015-12-18,-1,-4,0.0,5.2,2,2,48,12:59 PM,12:16 AM,08:13 AM,05:22 PM,-5,-7,-2,-7,25,61,80,0.2,1020,-1,10,218,17
2015-12-19,1,-2,1.0,5.2,1,1,55,01:34 PM,01:25 AM,08:13 AM,05:22 PM,-3,-5,-0,-5,28,61,85,1.9,1019,1,9,182,17
2015-12-20,1,-1,1.7,3.4,1,1,62,02:10 PM,02:34 AM,08:14 AM,05:22 PM,-2,-4,0,-4,25,72,85,2.4,1016,1,8,179,17
2015-12-21,10,6,0.0,3.4,2,2,70,02:49 PM,03:44 AM,08:15 AM,05:23 PM,6,4,8,4,38,100,92,8.2,1008,10,6,188,23
2015-12-22,6,3,0.0,6.9,2,2,77,03:32 PM,04:53 AM,08:15 AM,05:23 PM,1,1,4,1,20,57,81,0.1,1010,6,10,184,15
2015-12-23,13,5,0.0,3.4,2,2,84,04:19 PM,06:01 AM,08:15 AM,05:24 PM,9,7,10,7,56,79,93,6.2,996,13,10,160,29
2015-12-24,7,3,0.0,8.7,2,2,92,05:12 PM,07:05 AM,08:16 AM,05:24 PM,1,0,5,0,33,42,75,0.0,1012,7,10,216,23
2015-12-25,5,3,0.0,6.9,2,2,99,06:09 PM,08:03 AM,08:16 AM,05:25 PM,1,1,4,1,23,31,80,0.0,1025,5,10,172,15
2015-12-26,6,4,0.0,3.4,2,2,100,07:09 PM,08:54 AM,08:17 AM,05:26 PM,3,1,5,1,30,79,86,8.2,1021,6,7,116,19
2015-12-27,5,3,0.0,3.4,1,1,87,08:10 PM,09:40 AM,08:17 AM,05:26 PM,1,-2,4,-2,45,95,82,5.2,1024,5,10,148,32
2015-12-28,2,-4,0.0,8.7,1,1,79,09:11 PM,10:19 AM,08:17 AM,05:27 PM,-5,-7,-1,-7,31,63,79,0.1,1020,2,9,221,21
2015-12-29,2,-1,0.1,3.4,1,1,72,10:10 PM,10:54 AM,08:17 AM,05:28 PM,-2,-5,0,-5,32,95,83,0.2,1016,2,8,253,24
2015-12-30,-1,-3,0.3,3.4,1,1,65,11:08 PM,11:25 AM,08:18 AM,05:29 PM,-4,-5,-1,-5,19,95,78,0.4,1023,-1,9,246,14
2015-12-31,-2,-4,0.0,3.4,1,1,61,No moonrise,11:55 AM,08:18 AM,05:29 PM,-5,-9,-3,-9,29,69,81,0.0,1026,-2,10,261,22
2016-01-01,-2,-5,0.0,5.2,1,1,50,12:05 AM,12:23 PM,08:18 AM,05:30 PM,-6,-11,-3,-11,41,58,82,0.0,1023,-2,10,257,31
2016-01-02,0,-4,0.0,8.7,2,2,43,01:02 AM,12:51 PM,08:18 AM,05:31 PM,-4,-8,-2,-8,35,27,84,0.0,1019,0,10,254,25
2016-01-03,-0,-3,0.1,5.2,1,1,36,01:59 AM,01:21 PM,08:18 AM,05:32 PM,-5,-8,-2,-8,34,69,82,0.1,1022,-0,10,313,24
2016-01-04,-3,-6,0.0,6.9,2,2,28,02:55 AM,01:53 PM,08:18 AM,05:33 PM,-8,-11,-4,-11,35,57,79,0.6,1020,-3,8,259,25
2016-01-05,0,-5,0.0,8.7,2,2,21,03:53 AM,02:28 PM,08:18 AM,05:34 PM,-6,-8,-2,-8,31,25,77,0.0,1034,0,10,181,21
2016-01-06,2,-3,0.0,6.9,2,2,14,04:50 AM,03:08 PM,08:18 AM,05:35 PM,-6,-5,-0,-5,32,37,64,0.0,1026,2,10,194,20
2016-01-07,4,2,0.0,5.2,1,1,7,05:48 AM,03:53 PM,08:18 AM,05:36 PM,-2,-1,3,-1,26,72,68,0.0,1020,4,10,158,15
2016-01-08,6,3,0.0,3.4,1,1,0,06:43 AM,04:44 PM,08:18 AM,05:37 PM,4,1,4,1,28,97,95,1.7,1010,6,8,160,15
2016-01-09,5,-0,0.0,3.5,1,1,0,07:36 AM,05:42 PM,08:18 AM,05:38 PM,2,-1,3,-1,24,100,93,4.5,1009,5,5,215,17
2016-01-10,-2,-13,0.0,7.0,2,2,0,08:24 AM,06:44 PM,08:17 AM,05:39 PM,-10,-18,-8,-18,43,67,83,0.2,1015,-2,9,301,36
2016-01-11,-4,-16,0.0,5.2,1,1,8,09:09 AM,07:51 PM,08:17 AM,05:40 PM,-14,-19,-11,-19,27,63,81,1.0,1017,-4,9,233,22
2016-01-12,-5,-13,0.0,5.2,1,1,15,09:50 AM,08:59 PM,08:17 AM,05:41 PM,-12,-20,-10,-20,40,72,85,0.0,1015,-5,8,288,33
2016-01-13,-4,-15,0.0,5.2,2,2,22,10:27 AM,10:08 PM,08:17 AM,05:42 PM,-12,-18,-10,-18,30,38,86,0.9,1019,-4,9,233,22
2016-01-14,5,-2,0.0,7.0,2,2,29,11:03 AM,11:17 PM,08:16 AM,05:43 PM,0,-3,2,-3,36,55,91,0.0,1006,5,10,214,19
2016-01-15,5,-0,1.2,3.5,1,1,37,11:38 AM,No moonset,08:16 AM,05:44 PM,2,-2,3,-2,39,99,93,1.7,999,5,7,244,23
2016-01-16,-0,-6,0.0,5.2,1,1,44,12:13 PM,12:26 AM,08:15 AM,05:46 PM,-6,-9,-2,-9,30,64,75,0.1,1011,-0,10,297,24
2016-01-17,-8,-16,0.0,5.2,1,1,51,12:50 PM,01:35 AM,08:15 AM,05:47 PM,-18,-24,-14,-24,35,70,70,0.0,1021,-8,10,294,30
2016-01-18,-14,-18,0.0,8.7,2,2,59,01:30 PM,02:42 AM,08:14 AM,05:48 PM,-19,-26,-16,-26,30,41,79,0.0,1028,-14,10,281,25
2016-01-19,-8,-16,0.0,8.7,2,2,66,02:14 PM,03:49 AM,08:14 AM,05:49 PM,-18,-18,-12,-18,15,36,63,0.0,1033,-8,10,238,11
2016-01-20,-6,-9,0.6,3.5,1,1,73,03:03 PM,04:52 AM,08:13 AM,05:50 PM,-11,-10,-7,-10,9,76,77,0.7,1027,-6,8,240,7
2016-01-21,-4,-8,0.0,7.0,2,2,80,03:57 PM,05:52 AM,08:12 AM,05:52 PM,-9,-8,-5,-8,10,45,76,0.0,1029,-4,10,178,6
2016-01-22,-1,-4,0.0,3.5,1,1,88,04:55 PM,06:45 AM,08:12 AM,05:53 PM,-6,-8,-3,-8,26,89,77,0.1,1026,-1,10,82,17
2016-01-23,-1,-2,0.1,3.5,1,1,95,05:55 PM,07:33 AM,08:11 AM,05:54 PM,-5,-5,-2,-5,17,66,78,0.1,1023,-1,9,114,11
2016-01-24,0,-4,0.0,3.5,1,1,100,06:55 PM,08:14 AM,08:10 AM,05:55 PM,-4,-7,-2,-7,24,77,89,0.1,1017,0,10,210,16
2016-01-25,4,-1,0.0,5.3,1,1,100,07:56 PM,08:52 AM,08:10 AM,05:56 PM,-0,-4,1,-4,32,81,92,0.3,1010,4,9,178,20
2016-01-26,3,-3,0.0,3.6,1,1,83,08:55 PM,09:25 AM,08:09 AM,05:58 PM,-3,-7,-0,-7,44,95,81,0.2,1015,3,6,269,31
2016-01-27,0,-3,0.0,7.0,1,1,76,09:53 PM,09:55 AM,08:08 AM,05:59 PM,-6,-8,-2,-8,34,51,72,0.0,1022,0,10,240,24
2016-01-28,3,-1,0.0,6.6,1,1,69,10:50 PM,10:24 AM,08:07 AM,06:00 PM,-1,-5,1,-5,39,75,86,0.0,1007,3,10,272,27
2016-01-29,1,-4,0.0,10.0,2,2,61,11:47 PM,10:53 AM,08:06 AM,06:01 PM,-8,-6,-1,-6,25,29,63,0.0,1014,1,10,264,18
2016-01-30,5,2,0.0,8.3,2,2,54,No moonrise,11:22 AM,08:05 AM,06:03 PM,2,-0,4,-0,30,56,89,0.0,1005,5,9,217,17
2016-01-31,8,2,0.0,5.0,1,1,50,12:43 AM,11:52 AM,08:04 AM,06:04 PM,4,1,5,1,36,94,95,2.9,1003,8,10,235,19
2016-02-01,4,0,0.0,10.0,2,2,34,01:40 AM,12:25 PM,08:03 AM,06:05 PM,0,0,3,0,15,15,85,0.0,1016,4,10,248,9
2016-02-02,5,2,0.0,6.7,1,1,26,02:36 AM,01:02 PM,08:02 AM,06:06 PM,1,-1,3,-1,36,80,87,10.8,1011,5,9,90,22
2016-02-03,4,-1,0.0,5.0,1,1,18,03:33 AM,01:44 PM,08:01 AM,06:08 PM,0,-3,2,-3,37,73,88,0.2,1005,4,7,252,25
2016-02-04,-1,-5,0.0,8.3,1,1,11,04:28 AM,02:31 PM,08:00 AM,06:09 PM,-8,-8,-3,-8,24,72,70,0.0,1024,-1,10,257,18
2016-02-05,0,-1,0.0,5.3,1,1,3,05:23 AM,03:26 PM,07:59 AM,06:10 PM,-6,-5,-1,-5,18,71,66,0.0,1028,0,10,272,12
2016-02-06,4,-3,0.0,10.5,2,2,0,06:13 AM,04:25 PM,07:58 AM,06:12 PM,-7,-4,0,-4,26,24,59,0.0,1025,4,10,217,17
2016-02-07,6,2,0.0,10.6,2,2,0,07:00 AM,05:31 PM,07:57 AM,06:13 PM,-0,-1,3,-1,41,43,79,0.0,1011,6,10,226,24
2016-02-08,1,-3,0.2,5.3,1,1,0,07:44 AM,06:40 PM,07:56 AM,06:14 PM,-3,-6,-1,-6,28,88,83,0.7,1006,1,8,281,22
2016-02-09,-5,-8,0.0,5.3,1,1,4,08:24 AM,07:51 PM,07:55 AM,06:15 PM,-10,-15,-6,-15,32,100,76,0.9,1011,-5,5,314,27
2016-02-10,-8,-10,0.0,5.3,1,1,12,09:02 AM,09:03 PM,07:54 AM,06:17 PM,-13,-17,-9,-17,29,66,72,0.3,1019,-8,8,313,23
2016-02-11,-7,-11,0.0,10.7,2,2,19,09:38 AM,10:14 PM,07:52 AM,06:18 PM,-14,-15,-9,-15,21,10,67,0.0,1027,-7,10,302,15
2016-02-12,-5,-11,0.0,6.9,1,1,27,10:14 AM,11:25 PM,07:51 AM,06:19 PM,-12,-16,-7,-16,39,67,69,0.3,1025,-5,7,294,30
2016-02-13,-10,-14,0.0,10.7,2,2,34,10:52 AM,No moonset,07:50 AM,06:20 PM,-17,-19,-12,-19,24,13,65,0.1,1036,-10,10,313,19
2016-02-14,-7,-10,0.0,6.9,1,1,42,11:32 AM,12:34 AM,07:48 AM,06:22 PM,-12,-16,-8,-16,29,67,75,2.3,1027,-7,8,145,22
2016-02-15,-2,-7,0.4,5.4,1,1,49,12:14 PM,01:42 AM,07:47 AM,06:23 PM,-6,-9,-4,-9,16,94,87,0.5,1014,-2,9,218,11
2016-02-16,-1,-6,0.1,10.0,2,2,57,01:01 PM,02:46 AM,07:46 AM,06:24 PM,-5,-5,-3,-5,10,59,81,0.1,1012,-1,9,287,6
2016-02-17,-1,-4,0.0,10.8,2,2,64,01:53 PM,03:46 AM,07:44 AM,06:25 PM,-5,-6,-2,-6,20,36,82,0.0,1024,-1,10,216,12
2016-02-18,3,-4,0.0,10.1,2,2,72,02:47 PM,04:40 AM,07:43 AM,06:27 PM,-3,-6,-0,-6,40,53,83,0.0,1026,3,10,140,24
2016-02-19,13,4,0.0,10.1,3,3,79,03:46 PM,05:29 AM,07:42 AM,06:28 PM,4,3,8,3,80,48,81,0.0,1006,13,10,214,41
2016-02-20,11,5,0.0,7.0,3,3,87,04:45 PM,06:12 AM,07:40 AM,06:29 PM,2,4,8,4,44,37,71,0.0,1012,11,10,268,22
2016-02-21,4,1,0.0,7.0,1,1,95,05:45 PM,06:50 AM,07:39 AM,06:30 PM,1,-1,3,-1,26,71,88,0.0,1020,4,9,12,17
2016-02-22,4,0,0.0,7.0,1,1,100,06:44 PM,07:25 AM,07:37 AM,06:32 PM,-2,-1,2,-1,16,48,74,0.0,1022,4,10,138,10
2016-02-23,4,-0,0.0,10.1,2,2,100,07:42 PM,07:56 AM,07:36 AM,06:33 PM,-1,-1,2,-1,22,33,77,0.0,1019,4,10,71,14
2016-02-24,3,1,0.0,5.5,1,1,83,08:40 PM,08:25 AM,07:34 AM,06:34 PM,-2,-5,2,-5,61,85,77,3.4,1006,3,6,107,43
2016-02-25,1,-0,0.0,7.0,1,1,75,09:37 PM,08:54 AM,07:33 AM,06:35 PM,-3,-6,1,-6,42,91,76,0.5,1014,1,8,333,30
2016-02-26,1,-2,0.0,7.0,1,1,68,10:33 PM,09:23 AM,07:31 AM,06:37 PM,-6,-5,-1,-5,24,78,66,0.0,1024,1,10,284,16
2016-02-27,7,-2,0.0,10.1,2,2,60,11:30 PM,09:53 AM,07:30 AM,06:38 PM,-1,-3,3,-3,53,18,76,0.0,1015,7,10,217,29
2016-02-28,13,5,0.0,8.6,3,3,53,No moonrise,10:25 AM,07:28 AM,06:39 PM,5,4,8,4,67,57,79,0.2,1002,13,10,233,34
2016-02-29,9,-1,0.0,10.1,2,2,45,12:25 AM,11:00 AM,07:27 AM,06:40 PM,-3,-2,3,-2,37,47,69,0.0,1013,9,10,210,27
2016-03-01,-0,-7,0.0,5.6,1,1,43,01:21 AM,11:39 AM,07:25 AM,06:41 PM,-4,-10,-2,-10,42,90,88,5.5,1013,-0,6,158,33
2016-03-02,-1,-8,0.0,11.2,2,2,36,02:16 AM,12:22 PM,07:23 AM,06:43 PM,-10,-10,-5,-10,20,22,67,0.0,1022,-1,10,243,14
2016-03-03,-0,-2,0.7,5.6,1,1,29,03:10 AM,01:12 PM,07:22 AM,06:44 PM,-2,-5,-1,-5,20,98,89,0.8,1019,-0,9,89,14
2016-03-04,1,-3,0.4,10.1,2,2,22,04:01 AM,02:07 PM,07:20 AM,06:45 PM,-5,-5,-1,-5,22,44,75,0.4,1023,1,9,173,14
2016-03-05,3,-2,0.2,5.6,1,1,14,04:49 AM,03:09 PM,07:18 AM,06:46 PM,-1,-4,1,-4,25,90,87,0.2,1020,3,9,283,17
2016-03-06,6,0,0.0,10.1,2,2,7,05:34 AM,04:16 PM,07:17 AM,06:47 PM,1,-1,3,-1,35,55,85,0.0,1021,6,10,176,20
2016-03-07,11,6,0.0,5.7,2,2,0,06:15 AM,05:26 PM,07:15 AM,06:49 PM,8,6,9,6,49,76,92,1.0,1012,11,10,189,23
2016-03-08,15,11,0.0,7.2,3,3,0,06:55 AM,06:38 PM,07:13 AM,06:50 PM,11,11,13,11,54,78,91,0.5,1012,15,10,199,26
2016-03-09,13,10,0.0,5.7,3,3,0,07:33 AM,07:52 PM,07:12 AM,06:51 PM,11,10,12,10,39,88,95,4.6,1012,13,9,226,19
2016-03-10,8,3,0.0,5.7,2,2,7,08:10 AM,09:06 PM,07:10 AM,06:52 PM,4,3,6,3,23,89,87,0.0,1019,8,10,151,12
2016-03-11,6,2,0.0,11.5,2,2,14,08:48 AM,10:19 PM,07:08 AM,06:53 PM,1,3,5,3,15,9,80,0.0,1027,6,10,55,9
2016-03-12,9,3,0.0,11.5,3,3,22,09:29 AM,11:30 PM,07:07 AM,06:54 PM,3,5,7,5,22,30,79,0.0,1021,9,10,125,10
2016-03-13,7,5,0.0,5.8,2,2,29,10:11 AM,No moonset,07:05 AM,06:56 PM,5,3,6,3,31,93,91,9.7,1010,7,8,74,16
2016-03-14,8,4,0.0,5.8,2,2,36,10:58 AM,12:37 AM,07:03 AM,06:57 PM,5,5,6,5,15,83,92,1.0,1006,8,6,150,8
2016-03-15,11,5,0.0,10.1,3,3,44,11:49 AM,01:40 AM,07:02 AM,06:58 PM,6,6,8,6,36,35,87,5.8,1005,11,10,112,18
2016-03-16,11,7,0.0,11.6,3,3,51,12:43 PM,02:36 AM,07:00 AM,06:59 PM,3,5,9,5,73,33,67,0.4,1002,11,10,239,39
2016-03-17,10,5,0.0,11.6,3,3,58,01:41 PM,03:27 AM,06:58 AM,07:00 PM,-0,3,7,3,46,11,61,0.0,1011,10,10,259,25
2016-03-18,5,1,0.0,10.3,2,2,65,02:39 PM,04:11 AM,06:56 AM,07:01 PM,-1,-0,3,-0,24,29,74,0.0,1018,5,10,163,15
2016-03-19,4,1,0.1,7.6,1,1,73,03:38 PM,04:51 AM,06:55 AM,07:02 PM,0,-1,3,-1,20,70,85,0.1,1022,4,10,79,14
2016-03-20,4,1,0.0,11.6,2,2,80,04:36 PM,05:26 AM,06:53 AM,07:03 PM,-3,-2,2,-2,22,30,71,0.0,1023,4,10,51,15
2016-03-21,6,0,0.0,10.3,2,2,87,05:35 PM,05:58 AM,06:51 AM,07:05 PM,-2,1,3,1,19,49,67,0.0,1021,6,10,230,10
2016-03-22,13,5,0.0,7.6,3,3,94,06:32 PM,06:28 AM,06:50 AM,07:06 PM,5,6,8,6,40,52,79,0.0,1008,13,10,201,21
2016-03-23,6,3,0.0,6.3,1,1,100,07:29 PM,06:57 AM,06:48 AM,07:07 PM,3,-1,4,-1,42,96,91,1.0,1010,6,10,35,26
2016-03-24,5,0,0.0,6.3,1,1,100,08:25 PM,07:26 AM,06:46 AM,07:08 PM,2,-1,3,-1,34,100,92,11.1,1003,5,7,224,22
2016-03-25,4,-1,0.0,11.6,2,2,84,09:22 PM,07:55 AM,06:44 AM,07:09 PM,-2,-1,2,-1,19,24,78,0.0,1018,4,10,220,13
2016-03-26,8,2,0.0,10.3,2,2,76,10:18 PM,08:25 AM,06:43 AM,07:10 PM,1,2,5,2,25,33,77,0.0,1021,8,10,128,14
2016-03-27,13,5,0.0,6.4,2,2,69,11:14 PM,08:59 AM,06:41 AM,07:11 PM,5,5,7,5,32,67,84,3.6,1014,13,10,222,17
2016-03-28,7,3,0.0,7.7,2,2,62,No moonrise,09:36 AM,06:39 AM,07:12 PM,3,2,5,2,27,66,87,0.0,1018,7,10,266,17
2016-03-29,10,3,0.0,11.6,3,3,55,12:08 AM,10:17 AM,06:37 AM,07:14 PM,2,5,6,5,18,12,74,0.0,1025,10,10,134,10
2016-03-30,14,5,0.0,7.7,3,3,47,01:02 AM,11:04 AM,06:36 AM,07:15 PM,6,6,9,6,53,74,80,5.7,1011,14,10,172,27
2016-03-31,15,8,0.0,9.0,3,3,43,01:52 AM,11:55 AM,06:34 AM,07:16 PM,10,9,12,9,58,75,89,8.8,996,15,9,231,28
2016-04-01,8,4,0.0,9.0,1,1,26,02:40 AM,12:53 PM,06:32 AM,07:17 PM,2,3,5,3,19,62,81,0.2,1007,8,9,179,12
2016-04-02,3,-1,0.0,9.0,1,1,19,03:25 AM,01:55 PM,06:31 AM,07:18 PM,-4,-5,1,-5,48,42,66,1.3,1008,3,8,283,35
2016-04-03,16,-1,0.0,11.6,3,3,11,04:07 AM,03:02 PM,06:29 AM,07:19 PM,-0,3,6,3,47,17,62,1.9,1010,16,10,235,27
2016-04-04,1,-1,0.0,7.7,1,1,4,04:46 AM,04:12 PM,06:27 AM,07:20 PM,-4,-5,1,-5,39,50,72,0.2,1021,1,8,52,29
2016-04-05,5,-1,0.0,10.3,2,2,0,05:24 AM,05:25 PM,06:26 AM,07:21 PM,-6,-2,2,-2,27,29,57,0.5,1028,5,10,102,18
2016-04-06,9,5,0.0,6.5,2,2,0,06:02 AM,06:38 PM,06:24 AM,07:22 PM,5,3,7,3,42,91,89,8.8,1004,9,7,233,24
2016-04-07,5,2,0.3,6.5,1,1,0,06:39 AM,07:53 PM,06:22 AM,07:24 PM,1,-1,3,-1,30,96,82,1.3,1006,5,8,322,21
2016-04-08,3,-0,1.4,7.8,1,1,3,07:20 AM,09:08 PM,06:21 AM,07:25 PM,-1,-3,2,-3,31,76,78,2.9,1011,3,7,296,21
2016-04-09,0,-4,0.0,11.6,2,2,11,08:02 AM,10:19 PM,06:19 AM,07:26 PM,-9,-7,-1,-7,31,25,59,0.0,1023,0,10,211,23
